seed,gss_vs_orgPrb,gss_vs_orgPrb_rtol,gss_vs_ana,gss_vs_ana_rtol,gss_vs_ana_rtol2,ana_vs_orgPrb,"diffNorms(GSS,OrgPrb)",sum(GSS.-OrgPrb),sum(GSS.-Ana),rmsq(GSS.-OrgPrb),rmsq(GSS.-Ana),norm(GSS-OrgPrb),norm(GSS-Ana),norm(Ana-OrigProb)
3794,false,false,false,false,true,true,-8.211255106971294e-7,0.002076730669686342,0.0013610810788042692,1.092857160638508e-6,5.91956427201433e-7,6.994285828086454e-5,3.788521134089174e-5,1.9583653191022015e-11
470,true,true,true,true,true,true,-1.2079226507921703e-13,6.071090828414089e-10,6.9170186978335935e-9,2.8555510185671265e-13,2.788943470017419e-12,1.827552651882961e-11,1.7849238208111482e-10,3.320581930397513e-11
2135,true,true,true,true,true,true,-3.801403636316536e-12,4.1648830942554596e-8,0.001358801445717872,1.389869645953711e-11,6.856471061591902e-7,8.89516573410375e-10,4.3881414794188094e-5,1.0177539247705384e-8
1301,true,true,true,true,true,true,-4.192202140984591e-13,4.981630403598936e-10,5.171813054660919e-8,2.4334146689444617e-13,2.3361578226447285e-11,1.5573853881244558e-11,1.4951410064926262e-9,1.3103899791921896e-10
4640,false,false,false,false,false,true,9.236144126134604e-5,0.15115878663717663,0.6789517851408661,7.590031408657722e-5,0.000294278642684679,0.004857620101540941,0.018833833131819463,1.1915289771785611e-10
2974,true,true,true,true,true,true,1.4418333194043953e-10,2.247800074180878e-7,5.337484276595448e-7,1.4126690628288665e-10,3.298128799470592e-10,9.041082002104744e-9,2.1108024316611787e-8,7.891529217471583e-12
2136,true,true,true,true,true,true,-2.842170943040401e-14,1.0173225826201962e-9,1.0805113489220641e-6,3.489649010433724e-13,4.816305333974447e-10,2.2333753666775833e-11,3.082435413743645e-8,2.686410131550455e-10
1302,true,true,true,true,true,true,-9.379164112033322e-13,1.3475335384214096e-9,1.6128359736096833e-8,7.160347858319056e-13,8.50963371198325e-12,4.582622629324196e-11,5.44616557566928e-10,4.985273910875528e-11
4641,true,true,true,true,true,true,-7.698588433413533e-10,1.2009493129424664e-6,1.5276687237780404e-6,5.988177754659902e-10,8.457480701394586e-10,3.832433762982333e-8,5.412787648892531e-8,1.5146373109162122e-12
2975,false,false,false,false,true,true,5.695640226122123e-7,0.0005527010769841152,0.00014030409874852775,3.724059648197916e-7,1.1031286735316222e-7,2.3833981748466658e-5,7.060023510602384e-6,4.16486228939364e-12
471,true,true,true,true,true,true,-2.9984903449076228e-12,5.678599299390342e-9,2.4295663860742986e-8,1.867155488611715e-12,8.445801222706719e-12,1.1949795127114977e-10,5.4053127825323e-10,5.375289971258118e-11
3795,true,true,true,true,true,true,1.0366818514739862e-11,2.1026009370118774e-8,1.3429835576429794e-7,7.376452769103477e-12,5.395995497984029e-11,4.720929772226225e-10,3.453437118709779e-9,4.177635177426778e-11
1303,true,true,true,true,true,true,-3.1245406262314646e-10,3.3286315897140605e-6,1.3462795253801072e-6,1.575506246214917e-9,6.63041941948697e-10,1.0083239975775466e-7,4.243468428471659e-8,4.6907221873916e-11
2976,false,false,false,false,true,true,2.345345322396497e-6,0.39848644433124536,0.4928670563002591,0.0001589767514677225,0.00021346666707953087,0.010174512093934239,0.013661866693089985,3.541886744860689e-8
4642,true,true,true,true,true,true,-1.2860823517257813e-12,1.467210646231257e-9,1.0289270242639162e-7,7.71515893534916e-13,5.151421067983193e-11,4.937701718623463e-11,3.296909483509244e-9,1.5205780229246757e-10
3796,true,true,true,true,true,true,7.460698725481052e-12,5.9588720401375014e-8,2.4308185094901007e-8,4.734142566936422e-11,1.7789168064659473e-11,3.02985124283931e-9,1.138506756138206e-9,3.1792228567787204e-11
472,true,true,true,true,true,true,-3.75877107217093e-12,3.588264885513026e-8,1.2568429526294e-5,1.7325692879810012e-11,5.658331037157414e-9,1.1088443443078406e-9,3.6213318637807447e-7,8.620443330305864e-10
2137,true,true,true,true,true,true,1.4210854715202004e-13,1.0494427639018121e-10,1.163909560771741e-10,5.3781942409872534e-14,4.3611724706660843e-14,3.442044314231842e-12,2.7911503812262936e-12,5.179096944788236e-12
1304,true,true,true,true,true,true,5.5209170568559784e-12,1.246017169612379e-8,3.5316506392501362e-9,5.4731040533103155e-12,1.672914911935824e-12,3.5027865941186024e-10,1.0706655436389275e-10,1.0282771880461683e-11
2977,true,true,true,true,true,true,1.241744485014351e-10,9.016019953739707e-7,7.560599780521905e-7,6.475177643401439e-10,4.673837552797327e-10,4.144113691776917e-8,2.991256033790288e-8,1.6515905646087347e-11
3797,true,true,true,true,true,true,5.630340638163034e-11,1.969472186644488e-7,8.610093309151679e-7,8.022491513254556e-11,3.6259397155878427e-10,5.134394568482914e-9,2.3206014179762193e-8,4.5936928939398533e-10
2138,true,true,true,true,true,true,-3.019664518433274e-10,3.655069732912727e-6,1.98286318672824e-6,1.5046466060164048e-9,9.018212398748765e-10,9.62973827850499e-8,5.771655935199204e-8,1.7513742040724566e-12
473,true,true,true,true,true,true,-1.1787903986260062e-11,6.15246429819076e-7,1.4402857774079361e-6,2.4004296837642016e-10,5.132191899454103e-10,1.5362749976090877e-8,3.284602815650626e-8,9.6977361285991e-10
4643,true,true,true,true,true,true,1.3343992577574681e-11,2.155580064447317e-8,3.516954421786678e-8,8.99891184860085e-12,1.532777946743638e-11,5.759303583104543e-10,9.809778859159282e-10,5.27674508172866e-11
3798,true,true,true,true,true,true,3.275602011854062e-12,8.002604601812133e-9,8.842257243508317e-5,4.426021399179215e-12,1.4121393928503736e-7,2.8326536954746975e-10,9.037692114242384e-6,6.270834176395073e-9
1305,true,true,true,true,true,true,3.481659405224491e-13,5.411896475122739e-10,6.313619975786833e-9,2.0525764060843705e-13,2.253057166333354e-12,1.3136488998939971e-11,1.4419565864533467e-10,8.964482499870745e-12
2139,true,true,true,true,true,true,1.2296652585064294e-10,5.312959659073933e-7,0.0012092932833573863,3.23765804728814e-10,7.818500336680301e-7,2.0721011502644072e-8,5.003840215475383e-5,1.5636076323018102e-8
2978,true,true,true,true,true,true,-1.5942731579343672e-9,6.347236721171228e-6,4.706354616221308e-6,2.5262827735154326e-9,1.946671046836038e-9,1.616820975049877e-7,1.2458694699750638e-7,3.19057834259442e-11
474,true,true,true,true,true,true,-4.263256414560601e-14,1.4287906225990063e-11,1.1356865990504368e-11,4.844450344406509e-15,3.745339809397534e-15,3.100448220420166e-13,2.3970174780144216e-13,2.3284096660114855e-12
4644,true,true,true,true,true,true,5.2231996505724965e-11,3.166889038486143e-7,2.8364918932665545e-7,1.4513241194885898e-10,1.4525618538567755e-10,9.288474364726966e-9,9.296395864683363e-9,4.00738281768469e-11
3799,true,true,true,true,true,true,2.2737367544323206e-13,8.656108868272341e-10,4.284876693090318e-7,3.560865512178123e-13,1.6800178486186322e-10,2.2789539277939987e-11,1.0752114231159246e-8,2.1098937108966846e-10
4645,true,true,true,true,true,true,-2.2799895305070095e-10,6.761163249770132e-7,6.576474109102129e-6,4.565122148486795e-10,3.278941089595466e-9,2.9216781750315462e-8,2.0985222973410972e-7,1.7517023632412585e-9
1306,true,true,true,true,true,true,1.2079226507921703e-11,6.942577982557013e-9,7.426897321368298e-9,6.914964267942724e-12,4.619011551256619e-12,4.4255771314833425e-10,2.956167392804236e-10,2.4441290412963287e-11
2979,true,true,true,true,true,true,-1.8474111129762605e-13,4.006265628324433e-9,2.698820699259183e-6,2.8450387509452035e-12,1.356722552183859e-9,1.8208248006049305e-10,8.683024333976695e-8,4.981363663838712e-10
2140,true,true,true,true,true,true,1.6768808563938364e-12,7.555249058023789e-9,3.5964373366057564e-9,2.6959793206068858e-12,1.1816449575913722e-12,1.725426765188407e-10,7.562527728584782e-11,1.3334515093459214e-11
475,true,true,true,true,true,true,3.410605131648481e-13,4.371126659144086e-10,3.3642673495128117e-9,2.3524533510380515e-13,2.8791094273565506e-12,1.505570144664353e-11,1.8426300335081924e-10,4.660488978127336e-12
476,true,true,true,true,true,true,1.7344348179904046e-11,1.0017700307647778e-7,1.3766360466495754e-6,4.645235526145375e-11,7.902318228637431e-10,2.9729507367330396e-9,5.057483666327956e-8,4.1233344109541417e-10
1307,true,true,true,true,true,true,1.7834622667578515e-12,4.059019485759194e-9,4.820790177142466e-8,1.5356991685715771e-12,2.4189014844663826e-11,9.828474678858092e-11,1.5480969500584849e-9,1.05652360109706e-10
4646,false,false,false,false,true,true,-1.642459338313529e-5,0.04221445669373586,0.020528999017001122,1.8650660029635255e-5,9.836697258131424e-6,0.0011936422418966565,0.0006295486245204114,1.9045527197477385e-11
2980,true,true,true,true,true,true,-4.973799150320701e-14,7.998877512497941e-11,1.9942922176944405e-9,2.988025702561926e-14,6.916323711568207e-13,1.9123364496396327e-12,4.426447175403653e-11,8.066674741660023e-12
3800,true,true,true,true,true,true,-1.1368683772161603e-13,6.458317241457914e-11,2.7756577201595856e-11,2.5766916511876566e-14,1.1156547213025179e-14,1.6490826567601002e-12,7.140190216336115e-13,1.1549985509237624e-12
1308,false,false,false,false,true,true,-2.8331894696975723e-7,0.0006467106633823408,0.00036759916645782477,3.0228549512432517e-7,1.6839078247048238e-7,1.9346271687956814e-5,1.0777010078110872e-5,2.449062021648762e-11
2981,true,true,true,true,true,true,-1.0658141036401503e-13,7.25430322976177e-11,9.88741088095023e-10,3.042949698435932e-14,3.4877145145299083e-13,1.9474878069989967e-12,2.2321372892991413e-11,7.010581981178071e-12
477,false,false,false,true,true,true,-2.115384774015183e-6,0.004894608502694771,0.00732402127681772,3.922447669498788e-6,7.264571200631518e-6,0.0002510366508479224,0.00046493255684041724,5.666602962168116e-10
2141,true,true,true,true,true,true,1.9113599591946695e-11,4.265589784830607e-8,3.010101057060628e-8,2.2613263653047574e-11,2.593258395272173e-11,1.4472488737950448e-9,1.6596853729741907e-9,5.934803025410984e-11
4647,false,false,false,true,true,true,-2.2400403310030015e-7,0.00020143844101897743,0.0003721598706072141,1.0546418471581288e-7,2.7335442673581997e-7,6.749707821812025e-6,1.7494683311092478e-5,6.814105432329385e-11
1309,true,true,true,true,true,true,2.9828584047209006e-11,2.153435849166184e-7,8.424851730262964e-7,9.269363568992598e-11,3.693824292688668e-10,5.932392684155259e-9,2.364047547320747e-8,1.9621331096384036e-10
2142,true,true,true,true,true,true,4.263256414560601e-14,2.1995366519627062e-9,2.798464388293481e-6,9.032084786387218e-13,1.1937047630453914e-9,5.78053426328782e-11,7.639710483490505e-8,3.1480387784274063e-10
478,true,true,true,true,true,true,6.600942015211331e-12,6.246145499540683e-8,8.414323655978745e-7,2.8553176150448026e-11,3.3742227761987473e-10,1.8274032736286734e-9,2.159502576767198e-8,5.358953213388193e-10
2982,false,false,false,true,true,true,-5.864365704155716e-7,0.0013273448549423843,0.0029696957090440757,7.441870481567504e-7,1.9841176384332154e-6,4.7627971082032016e-5,0.00012698352885972582,9.33497577125103e-10
3801,true,true,true,true,true,true,-7.105427357601002e-14,3.6329125780798846e-10,8.70568220585205e-8,1.5555517067220539e-13,4.460216750508007e-11,9.955530923021145e-12,2.854538720325124e-9,2.607763599032864e-10
4648,true,true,true,true,true,true,-1.4807710613240488e-11,1.0593501705943756e-7,6.239093253872837e-8,4.825972889552984e-11,2.967006660015966e-11,3.088622649313909e-9,1.898884262410218e-9,7.29388810661277e-11
2143,true,true,true,true,true,true,-2.984279490192421e-13,9.956500587101486e-10,3.4144264379298676e-9,3.8761825030843105e-13,1.3433293764998714e-12,2.480756801973959e-11,8.597308009599177e-11,1.762489810768531e-11
3802,true,true,true,true,true,true,0.0,2.3900614723026264e-11,5.415637099062892e-13,8.584901375350382e-15,2.0013334434677221e-16,5.494336880224245e-13,1.2808534038193422e-14,2.0346932417967382e-13
1310,false,false,false,false,true,true,-1.4389092939381953e-7,0.0011739590666740955,0.000465429527245328,6.288127860215321e-7,2.322734741025549e-7,4.024401830537807e-5,1.4865502342563521e-5,1.226641511012131e-12
2983,true,true,true,true,true,true,-6.693312570860144e-12,9.345644368832068e-9,6.735113802539233e-9,5.121487054615364e-12,4.063699799517466e-12,3.277751714953833e-10,2.6007678716911783e-10,2.56030547237277e-11
4649,true,true,true,true,true,true,-4.263256414560601e-14,4.421968119363434e-11,8.706513968711593e-10,1.6653884081224364e-14,3.4699675743571795e-13,1.0658485811983593e-12,2.220779247588595e-11,1.549367871542604e-11
479,true,true,true,true,true,true,5.684341886080802e-14,1.6968049367915156e-9,3.63752230715512e-11,6.467899360583817e-13,1.439722241623599e-14,4.139455590773643e-11,9.214222346391034e-13,1.8721168990850153e-13
2144,true,true,true,true,true,true,2.3021584638627246e-12,4.3200032568335364e-8,1.4508264833815784e-7,2.1923570596192837e-11,7.619832021650915e-11,1.4031085181563413e-9,4.876692493856586e-9,2.196801049751038e-10
480,true,true,true,true,true,true,-1.868698973339633e-9,1.1370190222799773e-5,0.0003494291492467652,6.02685898728369e-9,2.5404626300197366e-7,3.857189751861563e-7,1.6258960832126298e-5,1.5812731710358958e-8
1311,true,true,true,true,true,true,-3.1874805017650942e-9,6.53128715717969e-6,8.452289024026005e-6,4.916140508603875e-9,5.998927449019488e-9,3.1463299255064834e-7,3.839313567372468e-7,6.359063908812747e-10
2984,true,true,true,true,true,true,-2.984279490192421e-13,4.007508077556038e-10,7.504493150121624e-8,1.4736163368393697e-13,2.6922852229716894e-11,9.431144555771966e-12,1.7230625427018812e-9,5.322765411102748e-11
3803,true,true,true,true,true,true,-2.1330492927518208e-11,5.903333303994892e-8,5.9007641836118785e-8,2.2065566632863906e-11,2.373298046931448e-11,1.41219626450329e-9,1.518910750036127e-9,2.0112009357461784e-11
4650,true,true,true,true,true,true,3.491720690362854e-9,8.791432570864102e-6,1.3644717791145634e-6,3.871727834564415e-9,6.960519481966872e-10,2.477905814121228e-7,4.454732468458796e-8,1.0040001824124132e-12
1312,true,true,true,true,true,true,4.5776715751344454e-10,1.40608080523332e-6,1.399018074089986e-5,5.723923829087901e-10,7.602552565243136e-9,3.6633112506162495e-8,4.865633641755601e-7,6.00197516469994e-10
2985,true,true,true,true,true,true,6.240910011001688e-10,1.2568638614991149e-6,3.344668351560904e-7,8.100404577078581e-10,2.451313701318192e-10,5.18425892933029e-8,1.5688407688436423e-8,9.087278370856014e-12
4651,true,true,true,true,true,true,-5.8264504332328215e-12,2.8503815273687137e-8,1.3433868418556445e-8,1.4382011774029053e-11,6.5864379342341794e-12,9.204487535378594e-10,4.215320277909875e-10,1.0241881636409164e-12
3804,true,true,true,true,true,true,-1.0545875284151407e-10,3.1052320016480817e-7,4.37960424825223e-7,2.4347699763050577e-10,2.250277844368745e-10,1.5582527848352333e-8,1.4401778203959964e-8,1.9810222871722207e-11
2145,true,true,true,true,true,true,-2.2554331735591404e-9,3.632710444808433e-6,4.7361004164448025e-6,1.9910595972352797e-9,2.7495100777647647e-9,1.274278142230579e-7,1.7596864497694473e-7,3.0751273722588066e-11
481,false,false,false,false,true,true,-2.8238006137826233e-6,0.002227627385446131,0.0018044129949674852,1.0550693599700916e-6,8.916757761176088e-7,6.752443903808585e-5,5.706724967152696e-5,4.388131267144922e-10
1313,false,true,false,false,true,false,1.7740887869877042e-8,9.594567818884775e-5,149.18664418405479,3.0229297929981856e-8,0.047397667034326185,1.934675067518839e-6,3.0334506901968754,6.61322998790258e-6
4652,true,true,true,true,true,true,-7.673861546209082e-13,5.9762145846237636e-9,1.8368905477900935e-9,3.0696126569615648e-12,9.500349310968867e-13,1.9645521004554014e-10,6.080223559020075e-11,1.1269740501077912e-11
2146,true,true,true,true,true,true,4.406643938636989e-9,1.7471249526822743e-5,9.380632251088095e-6,6.741358747514652e-9,3.421652231975076e-9,4.3144695984093796e-7,2.189857428464047e-7,5.595061686654775e-10
3805,true,true,true,true,true,true,-2.9274360713316128e-12,3.90849409824881e-9,1.1633964124144712e-5,1.7456804526346926e-12,6.642071284236356e-9,1.1172354896862032e-10,4.250925621911264e-7,2.736801733689671e-9
482,true,true,true,true,true,true,-4.696687483374262e-11,8.219514012090335e-8,3.5111852790883913e-7,4.5682212763662584e-11,2.0958250786937313e-10,2.923661616874404e-9,1.341328050363988e-8,1.0445784878898265e-10
2986,true,true,true,true,true,true,-8.526512829121202e-14,1.0206154026299111e-10,1.0729068444228704e-8,3.7444687566548856e-14,4.150999641756343e-12,2.3964600042591268e-12,2.6566397707240597e-10,3.882863852707318e-11
1314,true,true,true,true,true,true,9.947598300641403e-14,3.9723414580481245e-11,3.90842442331672e-12,1.4146900785055937e-14,2.5085007489566895e-15,9.0540165024358e-13,1.6054404793322813e-13,8.701564111419691e-13
4653,true,true,true,true,true,true,-1.1795009413617663e-12,4.096546278277912e-9,2.6514004099892352e-9,1.3589297084890396e-12,8.979567017342231e-13,8.697150134329854e-11,5.746922891099028e-11,2.3117553320165264e-12
483,true,true,true,true,true,true,6.799325547035551e-10,8.882198432838182e-7,4.905989126486807e-6,5.086812817897669e-10,3.4001845506366064e-9,3.255560203454504e-8,2.1761181124074278e-7,1.2290497790058561e-9
2987,false,false,true,true,true,true,-9.634230835331437e-7,0.0019120957879259232,0.02315036147409541,9.757655194241522e-7,1.5463150743132882e-5,6.244899324314573e-5,0.0009896416475605049,3.5376463815270173e-9
2147,true,true,true,true,true,true,-1.1368683772161603e-13,1.7992110123814242e-10,2.5620703090014664e-9,8.799583897341814e-14,1.4342888128504252e-12,5.631733694298761e-12,9.179448402242721e-11,1.2355753223515998e-11
3806,true,true,true,true,true,true,-1.1407763622628408e-10,1.486548917072148e-7,1.2947077795504545e-6,5.712584059833966e-11,4.878652086794497e-10,3.6560537982937373e-9,3.1223373355484777e-8,5.606040544181429e-10
2988,false,false,false,false,true,true,4.031158795214651e-6,0.01295272029119774,0.5259259326581076,1.4532747492651378e-5,0.0005737998430597347,0.0009300958395296885,0.03672318995582302,1.2919940611223045e-10
2148,true,true,true,true,true,true,-1.4210854715202004e-13,3.594181209164854e-10,6.624929257711656e-10,1.4216252112890688e-13,2.918161053411644e-13,9.09840135225004e-12,1.8676230741834523e-11,1.7552518311311456e-11
484,true,true,true,true,true,true,2.049361569333996e-9,2.508337607658657e-6,9.648746200057595e-7,1.9068214981044225e-9,1.4982089877412452e-9,1.2203657587868298e-7,9.588537521543965e-8,2.962386974117666e-10
3807,false,false,false,false,true,true,6.660085105636426e-7,0.002720550046774071,0.002535536316124241,9.150191021015869e-7,9.572882655094681e-7,5.856122253450154e-5,6.126644899260596e-5,1.0124600256665818e-10
4654,true,true,true,true,true,true,-4.697113809015718e-10,5.201691906273981e-6,1.0231594280494041e-5,3.2026841951020647e-9,7.061941178074707e-9,2.0497178848653238e-7,4.519642353967808e-7,8.721640480540854e-11
1315,false,false,false,false,false,true,35694.32676139862,918261.7163474029,1.0463412706552295e6,558.7163860426829,800.8619176043427,35757.848706731704,51255.16272667791,5.568815453544328e-12
3808,true,true,true,true,true,true,5.215383680479135e-12,4.794785737869431e-9,2.7139020320962604e-8,1.9752569470386026e-12,1.2041451219815936e-11,1.2641644461047057e-10,7.706528780682199e-10,3.481874509120533e-11
2149,true,true,true,true,true,true,-1.8474111129762605e-13,1.896064244602839e-10,9.25788159343219e-11,1.0673433727970661e-13,4.6054884582318006e-14,6.830997585901223e-12,2.9475126132683524e-12,5.6514780453955174e-12
2989,true,true,true,true,true,true,2.7000623958883807e-12,3.442973459772628e-9,4.3511556664828366e-7,1.3521943559669394e-12,1.6429055905610304e-10,8.654043878188412e-11,1.0514595779590594e-8,1.2794292340537647e-10
485,true,true,true,true,true,true,4.175859658062109e-11,5.3528703891679244e-8,7.53471913041235e-8,2.7177742251459406e-11,3.309996135316116e-11,1.739375504093402e-9,2.1183975266023143e-9,4.8491644442329544e-11
1316,false,false,true,true,true,true,2.3854782682519726e-7,0.0006340519406122837,0.022269611228239228,2.9226549168096897e-7,9.275878600424365e-6,1.8704991467582014e-5,0.0005936562304271583,5.8289979194855156e-8
4655,true,true,true,true,true,true,5.3148596634855494e-11,1.0800916017995876e-7,5.82999308151172e-6,8.270592485074841e-11,4.394522696032417e-9,5.293179190447897e-9,2.8124945254607465e-7,1.4934415224940994e-9
3809,true,true,true,true,true,true,1.0492868796063703e-9,1.1502123267541288e-5,2.1757187290303128e-5,6.488652582107251e-9,1.1954207477553227e-8,4.152737652548645e-7,7.65069278563406e-7,1.81921157411717e-10
2990,true,true,true,true,true,true,1.1598189075812115e-9,1.6391300706073905e-6,4.015126402218019e-7,7.575633623434029e-10,1.7616666843678622e-10,4.8484055189977705e-8,1.1274666779954298e-8,2.3920898450355246e-12
486,true,true,true,true,true,true,-1.3926637620897964e-12,2.211570246325647e-9,2.829665647962297e-6,7.924184220094445e-13,9.215007160077046e-10,5.071477900860445e-11,5.897604582449309e-8,9.76966483482645e-10
4656,true,true,true,true,true,true,-1.7402470575689222e-8,1.8913035424073546e-5,7.645934834104033e-6,1.1370752602499937e-8,4.149471406239666e-9,7.277281665599959e-7,2.6556616999933856e-7,1.3349216973571009e-11
1317,true,true,true,true,true,true,-6.139089236967266e-12,1.3787108292604832e-7,7.060732360741895e-5,4.762681579193346e-11,2.1232772091030163e-8,3.0481162106837408e-9,1.3588974138259305e-6,3.5922571038912756e-9
2150,true,true,true,true,true,true,-7.074874019963318e-11,1.2481258316443923e-7,2.691181908859048e-7,6.849878423922724e-11,1.989457176679275e-10,4.383922191310542e-9,1.2732525930747356e-8,1.698982124467797e-11
1318,true,true,true,true,true,true,-1.2448708730516955e-11,5.3574215626512114e-8,1.648485552426535e-7,2.5823438470297853e-11,7.00854352489508e-11,1.6527000620990624e-9,4.4854678559328516e-9,1.5015431571240717e-10
487,false,false,false,false,true,true,-1.5167024969287013e-7,0.0002561464471087393,0.030248221600778162,1.803532500438431e-7,2.4581975380146162e-5,1.154260800280596e-5,0.0015732464243293544,2.0498463682998637e-10
4657,true,true,true,true,true,true,-5.826450433232822e-13,6.289167273038987e-10,1.0330045817493697e-9,2.7570583972435043e-13,4.88522818046717e-13,1.7645173742358427e-11,3.126546035498989e-11,7.239403935660484e-12
2991,false,false,false,false,false,false,7001.45473508187,182356.89787604468,369119.1790884641,110.35721749955921,195.01352401148407,7062.861919971789,12480.86553673498,5.060325170251279e-6
2151,true,true,true,true,true,true,-7.02016222930979e-12,4.66898317466236e-7,2.7921131991406932e-5,2.7483486360412324e-10,2.1725288731750814e-8,1.7589431270663874e-8,1.3904184788320504e-6,9.608565172693026e-10
3810,true,true,true,true,true,true,-3.126388037344441e-13,1.6697251452302535e-9,2.749069443765649e-9,1.042377765859347e-12,1.2182121038069908e-12,6.671217701499821e-11,7.796557464364741e-11,2.6003625298881448e-11
1319,false,false,false,false,true,true,-6.0326580637593e-6,0.005836771893752603,0.02300605429803549,6.315001547017206e-6,2.5249842260886634e-5,0.00040416009900910114,0.0016159899046967444,1.962913271159473e-10
4658,true,true,true,true,true,true,-1.956280470949423e-9,6.100433165127125e-6,5.077190269844184e-6,2.147493722418149e-9,1.6027169714955733e-9,1.3743959823476155e-7,1.0257388617571667e-7,1.2877116704858893e-9
3811,true,true,true,true,true,true,5.684341886080802e-14,2.138143662773137e-10,2.3135553252633025e-9,8.559323300979915e-14,1.0462616601903166e-12,5.477966912627146e-12,6.696074625218026e-11,1.8821765378742273e-11
2992,true,true,true,true,true,true,0.0,5.793594593872867e-10,3.024655876237778e-10,2.3657104346714585e-13,1.193869118654898e-13,1.5140546781897334e-11,7.640762359391348e-12,4.757252840532484e-12
488,false,false,true,true,true,true,7.296230819520133e-8,0.00014967251428452772,8.75726176542504e-5,8.075849805736006e-8,4.8975678724209594e-8,5.168543875671042e-6,3.1344434383494123e-6,1.1178907856886808e-9
2152,false,false,false,false,true,true,5.105080575162901e-6,0.021441218516062944,0.0052755082519542005,1.234622428328991e-5,2.672630275962665e-6,0.0007901583541305543,0.00017104833766161062,2.6045622707806064e-11
489,true,true,true,true,true,true,5.684341886080802e-14,2.3076653175163608e-10,3.7309848276894167e-7,7.801139290578196e-14,1.2400705912760609e-10,4.992729145970045e-12,7.93645178416679e-9,1.752768568310071e-10
2993,true,true,true,true,true,true,-1.7053025658242404e-13,5.5524290526066284e-8,9.342145919017178e-7,2.2037778234814322e-11,4.3629519862525834e-10,1.4104178070281166e-9,2.792289271201653e-8,3.591310817631873e-10
4659,true,true,true,true,true,true,7.315037464650231e-11,3.4131299614602567e-7,1.1089814991419337e-7,1.3849056556342977e-10,5.4038678950267725e-11,8.8633961960595e-9,3.4584754528171336e-9,5.267798477473942e-12
3812,true,true,true,true,true,true,3.0823343877273146e-11,4.4942793072733425e-7,4.1371316636442117e-7,2.2975895023235632e-10,1.9800013771634736e-10,1.4704572814870788e-8,1.2672008813846228e-8,2.692678485157967e-11
1320,true,true,true,true,true,true,-3.318234575999668e-12,1.1615527927358055e-8,0.00015893867547537698,5.648332282642044e-12,5.75439285553038e-8,3.614932660890908e-10,3.6828114275394407e-6,1.1759290563842483e-8
2153,true,true,true,true,true,true,-4.902744876744691e-13,1.8612660444199212e-9,9.043543441888957e-9,7.239841781110467e-13,3.986359655329048e-12,4.633498739910699e-11,2.551270179410591e-10,1.2361806003712617e-10
490,true,true,true,true,true,true,-3.367972567502875e-11,1.0726821993620162e-7,1.9220105204804418e-6,4.413574600567387e-11,8.285350705503884e-10,2.824687744363127e-9,5.302624451522484e-8,1.1145597214504892e-9
3813,true,true,true,true,true,true,2.582112301752204e-11,7.390429144799471e-8,1.6596930004979943e-5,4.0358190213431874e-11,9.687561935429876e-9,2.5829241736596395e-9,6.200039638675118e-7,1.1874585358877672e-9
491,true,true,true,true,true,true,-6.536993168992922e-13,1.6313349533259112e-8,5.952627207411482e-7,6.513889286239784e-12,2.6790597430976877e-10,4.168889143193462e-10,1.71459823558252e-8,2.1535456617664266e-10
4660,true,true,true,true,true,true,-1.1368683772161603e-13,2.2756438145541194e-11,7.068402855027082e-11,7.742516776131415e-15,2.9948634266715476e-14,4.955210736724106e-13,1.9167125930697905e-12,3.6376995676581948e-12
2154,false,true,true,true,true,true,1.3165646350898896e-9,6.310980691870738e-5,0.0001731571628601769,3.300951741143612e-8,1.0329041187287233e-7,2.1126091143319117e-6,6.610586359863826e-6,4.052695393493226e-9
2994,true,true,true,true,true,true,-9.947598300641403e-14,1.6484518800983713e-11,6.280254419809006e-12,5.1764824651047895e-15,2.213851065136448e-15,3.3129487776670653e-13,1.4168646816873268e-13,2.4803531742582515e-13
1321,true,true,true,true,true,true,1.9306867216073442e-10,6.303472457298202e-6,5.742025860043748e-6,4.974063894620702e-9,3.772813106372766e-9,3.183400892557252e-7,2.4146003880785685e-7,5.275076007741004e-11
3814,true,true,true,true,true,true,5.300648808770347e-12,3.8308920572178843e-7,0.0014217262256007654,2.479786422066076e-10,9.986776787281025e-7,1.587063310122286e-8,6.391537143859848e-5,4.3451361714750616e-8
4661,true,true,true,true,true,true,3.838280804302485e-10,1.3243449780048515e-6,8.149445364468008e-7,1.0272645197221005e-9,5.20157725554319e-10,6.574492926221442e-8,3.329009443547638e-8,2.184398848330773e-11
2155,true,true,true,true,true,true,2.4868995751603507e-13,4.125434042772866e-10,8.783087330349604e-9,1.466152676095972e-13,3.166511831883824e-12,9.383377127014221e-12,2.0265675724056473e-10,5.945485504572317e-11
1322,true,true,true,true,true,true,2.2737367544323206e-13,3.7729213852739896e-10,4.486916569085113e-10,1.4416301862389428e-13,1.807531255469734e-13,9.226433191929232e-12,1.1568200035006298e-11,4.3862496008281665e-12
492,true,true,true,true,true,true,-1.5376144801848568e-11,1.1652320941339981e-6,9.88824703884821e-6,4.459709688342078e-10,4.384629001774326e-9,2.8542142005389258e-8,2.8061625611355684e-7,4.478848487338672e-10
